,symbol,name,time_stamp,time_high,time_low,open,close,high,low,market_cap,volume
840,ETH,Ethereum,2023-07-30T23:59:59.999Z,2023-07-30T15:06:00.000Z,2023-07-30T20:13:00.000Z,1880.8715209299,1861.6438552675,1884.1442089882,1851.7279943563,225274024718.29,4003005547.05
841,ETH,Ethereum,2023-06-29T23:59:59.999Z,2023-06-29T13:19:00.000Z,2023-06-29T00:00:00.000Z,1828.0593642918,1852.2272895415,1876.5303331669,1828.0593642918,222677553067.99,5677228612.02
842,USDT,Tether USDt,2023-06-07T23:59:59.999Z,2023-06-07T06:40:00.000Z,2023-06-07T20:26:00.000Z,1.0001704201,1.0000656762,1.0006811013,0.9997810344,83296300414.67,28078183756.12
843,USDT,Tether USDt,2023-02-17T23:59:59.999Z,2023-02-17T09:35:00.000Z,2023-02-17T20:03:00.000Z,1.000162739,1.0002206654,1.0002435279,1.0001013977,70169721623.99,53478834232.88
844,BTC,Bitcoin,2023-07-27T23:59:59.999Z,2023-07-27T09:56:00.000Z,2023-07-27T18:40:00.000Z,29353.7988292154,29210.6892773374,29560.9662619931,29099.3522511329,567881358904.56,10770779216.98
845,BTC,Bitcoin,2023-04-17T23:59:59.999Z,2023-04-17T00:02:00.000Z,2023-04-17T15:41:00.000Z,30317.1456974152,29445.0449049628,30319.1965766039,29275.3710576336,569735854496.74,17872186762.03
846,BNB,BNB,2023-05-20T23:59:59.999Z,2023-05-20T18:30:00.000Z,2023-05-20T07:04:00.000Z,308.9824187299,310.7199770993,311.8423098322,308.0879781905,48428366951.04,277393160.21
847,BNB,BNB,2023-04-14T23:59:59.999Z,2023-04-14T06:33:00.000Z,2023-04-14T16:52:00.000Z,324.9757178616,329.1738705097,335.5227805912,324.0370979804,51307022507.24,941862415.06
848,BNB,BNB,2022-10-26T23:59:59.999Z,2022-10-26T23:15:00.000Z,2022-10-26T00:01:00.000Z,284.356211637,290.3769874065,291.7024031009,284.1638263133,46454401105.13,1017326050.67
849,ETH,Ethereum,2023-03-30T23:59:59.999Z,2023-03-30T02:41:00.000Z,2023-03-30T17:38:00.000Z,1793.3459124018,1792.7371357773,1827.2802318879,1766.2489483428,219384174417.3,9724496986.91
850,ETH,Ethereum,2023-03-14T23:59:59.999Z,2023-03-14T15:18:00.000Z,2023-03-14T08:15:00.000Z,1680.2952550353,1703.5071260037,1779.9178989758,1665.9023265745,208464753138.65,16159781302.55
851,USDT,Tether USDt,2023-06-27T23:59:59.999Z,2023-06-27T14:18:00.000Z,2023-06-27T09:52:00.000Z,1.000219286,1.000194935,1.0006038253,0.9996001403,83250331743.37,23449790413.32
852,USDT,Tether USDt,2023-06-04T23:59:59.999Z,2023-06-04T22:29:00.000Z,2023-06-04T23:57:00.000Z,1.0001834049,1.0001505571,1.0006309935,0.9998995441,83165013521.22,14904403850.6
853,USDT,Tether USDt,2022-12-27T23:59:59.999Z,2022-12-27T02:59:00.000Z,2022-12-27T12:03:00.000Z,0.99996371,0.9998503861,1.0000186542,0.999828211,66237735516.81,18554435181.84
854,USDT,Tether USDt,2022-11-01T23:59:59.999Z,2022-11-01T00:26:00.000Z,2022-11-01T07:18:00.000Z,0.9999557604,0.9999235779,0.9999854491,0.999773522,69414628719.32,56795449219.08
855,USDT,Tether USDt,2022-10-04T23:59:59.999Z,2022-10-04T23:56:00.000Z,2022-10-04T00:10:00.000Z,1.0000913694,1.000251249,1.0002563598,1.0000652023,67966646705.75,44505643605.96
856,BTC,Bitcoin,2023-08-23T23:59:59.999Z,2023-08-23T19:49:00.000Z,2023-08-23T13:13:00.000Z,26040.473651602,26431.6399826996,26786.8976054909,25804.9981865296,514519784075.08,16985265785.29
857,BTC,Bitcoin,2023-08-19T23:59:59.999Z,2023-08-19T17:00:00.000Z,2023-08-19T07:03:00.000Z,26047.8329790106,26096.2045506881,26249.4483843828,25802.4078886004,507889708783.63,10631443812.07
858,BTC,Bitcoin,2023-08-12T23:59:59.999Z,2023-08-12T16:35:00.000Z,2023-08-12T03:45:00.000Z,29399.7866548487,29415.9645162195,29465.1137837459,29357.5879811121,572302297645.31,6194358007.75
859,BTC,Bitcoin,2023-07-26T23:59:59.999Z,2023-07-26T20:53:00.000Z,2023-07-26T01:38:00.000Z,29225.7601153369,29354.9728831488,29675.5526173996,29113.9113235798,570661758982.41,13497554655.35
860,BTC,Bitcoin,2023-06-12T23:59:59.999Z,2023-06-12T09:10:00.000Z,2023-06-12T02:50:00.000Z,25934.2855973595,25902.499869783,26087.9190731862,25675.1975943677,502523702241.22,11677889997.4
861,BNB,BNB,2023-06-26T23:59:59.999Z,2023-06-26T14:01:00.000Z,2023-06-26T02:28:00.000Z,238.879124138,236.13426182,241.1738513114,234.2963413034,36801991687.73,427457532.35
862,BNB,BNB,2023-03-20T23:59:59.999Z,2023-03-20T11:28:00.000Z,2023-03-20T23:52:00.000Z,337.0009315995,332.9230167174,339.7980214874,332.8541015696,52565516822.76,682276623.64
863,ETH,Ethereum,2023-08-04T23:59:59.999Z,2023-08-04T13:51:00.000Z,2023-08-04T20:51:00.000Z,1834.8904618294,1827.7129406804,1847.9121779145,1817.4138100776,219632850428.96,4861242484.17
864,ETH,Ethereum,2023-07-22T23:59:59.999Z,2023-07-22T01:02:00.000Z,2023-07-22T23:32:00.000Z,1891.9551091027,1864.9122953499,1897.0880167419,1855.092772111,224150871476.76,4101305643.35
865,ETH,Ethereum,2022-10-07T23:59:59.999Z,2022-10-07T00:32:00.000Z,2022-10-07T18:35:00.000Z,1351.8364466401,1332.5169819841,1359.3281331672,1321.7461205136,163496205910.64,10061619354.52
866,USDT,Tether USDt,2022-12-04T23:59:59.999Z,2022-12-04T19:58:00.000Z,2022-12-04T07:32:00.000Z,1.0000611608,1.000120157,1.0001694071,1.0000204543,65504085440.86,21649754992.34
867,BTC,Bitcoin,2023-05-31T23:59:59.999Z,2023-05-31T01:27:00.000Z,2023-05-31T16:09:00.000Z,27700.5300887118,27219.6586081109,27831.6778037086,26866.4539444005,527773175252.01,15656371534.37
868,BTC,Bitcoin,2023-04-18T23:59:59.999Z,2023-04-18T12:23:00.000Z,2023-04-18T01:16:00.000Z,29449.0917046267,30397.5527355226,30470.3020147381,29154.8493708622,588197752221.23,19480529496.02
869,BNB,BNB,2022-12-29T23:59:59.999Z,2022-12-29T16:55:00.000Z,2022-12-29T02:26:00.000Z,244.1714129571,246.4797245844,246.6009929337,243.5799098773,39428145950.14,345312527.63
870,BNB,BNB,2022-10-08T23:59:59.999Z,2022-10-08T00:00:00.000Z,2022-10-08T22:05:00.000Z,282.9941874516,276.469567313,282.9941874516,276.0498752031,44604842765.02,604706996.55
871,ETH,Ethereum,2022-09-17T23:59:59.999Z,2022-09-17T18:10:00.000Z,2022-09-17T12:20:00.000Z,1432.8765064119,1469.7416421535,1473.060463927,1415.0423021185,179913195986.61,10798098671.1
872,USDT,Tether USDt,2023-06-29T23:59:59.999Z,2023-06-29T14:48:00.000Z,2023-06-29T19:22:00.000Z,1.0000809845,0.9998298138,1.0005451395,0.9996482043,83311399827.03,21010132359.74
873,USDT,Tether USDt,2023-02-05T23:59:59.999Z,2023-02-05T13:10:00.000Z,2023-02-05T00:08:00.000Z,1.0000933348,1.000198018,1.0002681303,1.0000887182,68078110242.74,30313569701.95
874,USDT,Tether USDt,2023-01-15T23:59:59.999Z,2023-01-15T16:59:00.000Z,2023-01-15T06:13:00.000Z,1.0001439631,1.000373729,1.0005025704,1.0001137611,66380183923.94,30028224816.01
875,USDT,Tether USDt,2022-12-07T23:59:59.999Z,2022-12-07T11:22:00.000Z,2022-12-07T23:20:00.000Z,1.0000654064,1.0000023244,1.0001219712,0.9999813131,65685368289.11,25829885796.54
876,BTC,Bitcoin,2023-08-18T23:59:59.999Z,2023-08-18T00:13:00.000Z,2023-08-18T17:08:00.000Z,26636.0784021093,26049.5569008807,26808.1957847269,25668.9228168459,506957746773.53,24026236529.35
877,BTC,Bitcoin,2023-03-02T23:59:59.999Z,2023-03-02T00:24:00.000Z,2023-03-02T14:23:00.000Z,23647.0194731298,23475.4667376623,23739.1380767792,23245.0214332402,453226586695.74,20386398516.25
878,BNB,BNB,2023-07-13T23:59:59.999Z,2023-07-13T18:16:00.000Z,2023-07-13T04:14:00.000Z,244.0022336355,256.489694557,257.2656099145,243.0497316464,39973699058.51,761150981.84
879,BNB,BNB,2023-05-12T23:59:59.999Z,2023-05-12T01:18:00.000Z,2023-05-12T06:25:00.000Z,307.6890216628,308.6031291362,308.820106379,301.5824098111,48098937716.27,509746022.76
880,BNB,BNB,2023-04-04T23:59:59.999Z,2023-04-04T13:11:00.000Z,2023-04-04T02:04:00.000Z,308.5898301792,310.994835716,312.0874837559,308.4649721564,49102236622.52,575672801.73
881,ETH,Ethereum,2023-05-24T23:59:59.999Z,2023-05-24T00:00:00.000Z,2023-05-24T14:07:00.000Z,1854.2997086356,1800.1000165874,1854.2997086356,1780.9254996826,216485036956.1,7101647418.5
882,ETH,Ethereum,2022-10-05T23:59:59.999Z,2022-10-05T00:05:00.000Z,2022-10-05T13:47:00.000Z,1361.9728718988,1352.8371404571,1362.4517562504,1320.8550761533,165950737480.06,9774451819.95
883,USDT,Tether USDt,2023-08-26T23:59:59.999Z,2023-08-26T08:35:00.000Z,2023-08-26T11:25:00.000Z,0.9994805313,0.9995387329,0.9999989425,0.9992173416,82813384378.5,11240935989.59
884,USDT,Tether USDt,2023-08-02T23:59:59.999Z,2023-08-02T01:44:00.000Z,2023-08-02T08:05:00.000Z,0.9995439559,0.9993257885,1.0002865701,0.9988962607,83838929415.14,26312546014.95
885,USDT,Tether USDt,2023-05-12T23:59:59.999Z,2023-05-12T03:14:00.000Z,2023-05-12T16:46:00.000Z,1.0004855468,1.0005805946,1.0009234628,0.9999564826,82774540566.22,28824954946.9
886,BTC,Bitcoin,2023-07-05T23:59:59.999Z,2023-07-05T03:54:00.000Z,2023-07-05T13:31:00.000Z,30778.7253627454,30514.16639282,30877.3292510437,30225.612698539,592615228830.8,12481622279.55
887,BTC,Bitcoin,2023-02-06T23:59:59.999Z,2023-02-06T16:23:00.000Z,2023-02-06T23:22:00.000Z,22954.0219641729,22760.1092633004,23119.2799503201,22692.0259840498,438893838655.36,23825006541.98
888,BTC,Bitcoin,2023-01-08T23:59:59.999Z,2023-01-08T23:59:00.000Z,2023-01-08T00:43:00.000Z,16954.1457258497,17091.1444513033,17091.1444513033,16924.0500739253,329114546384.43,9768827914.24
889,BNB,BNB,2023-07-30T23:59:59.999Z,2023-07-30T18:01:00.000Z,2023-07-30T20:13:00.000Z,242.5822129189,242.5259857542,243.7857200076,240.9251815547,37313939994.05,425584373.39
890,BNB,BNB,2023-07-06T23:59:59.999Z,2023-07-06T09:22:00.000Z,2023-07-06T23:40:00.000Z,239.0685333665,232.3194308876,244.1026754597,232.1718143167,36207053766.09,536134671.25
891,BNB,BNB,2023-04-13T23:59:59.999Z,2023-04-13T22:39:00.000Z,2023-04-13T07:03:00.000Z,320.0234756747,324.9480992302,325.2354888369,318.1626144026,51299960753.51,684442463.91
892,BNB,BNB,2023-01-25T23:59:59.999Z,2023-01-25T22:10:00.000Z,2023-01-25T01:29:00.000Z,300.6381575431,307.3076609179,313.2007422552,294.7146712236,48524730885.81,667706772.29
893,BNB,BNB,2022-11-08T23:59:59.999Z,2022-11-08T16:45:00.000Z,2022-11-08T19:32:00.000Z,336.987640158,327.6902809642,388.7155250829,302.7518822258,52422579607.15,5390603524.7
894,BNB,BNB,2022-09-10T23:59:59.999Z,2022-09-10T23:37:00.000Z,2022-09-10T14:04:00.000Z,293.3950880249,296.9690400206,298.4418572731,291.247506053,47912171545.45,851195252.99
895,ETH,Ethereum,2023-07-28T23:59:59.999Z,2023-07-28T14:32:00.000Z,2023-07-28T05:56:00.000Z,1860.7024919129,1874.7449256662,1881.457298528,1857.048891221,226529194963.13,3800973336.48
896,ETH,Ethereum,2023-04-16T23:59:59.999Z,2023-04-16T19:33:00.000Z,2023-04-16T01:16:00.000Z,2092.2809465967,2120.0058201151,2137.4451201451,2076.8320033487,253800479048.38,7898126855.88
897,ETH,Ethereum,2023-01-14T23:59:59.999Z,2023-01-14T08:50:00.000Z,2023-01-14T00:04:00.000Z,1451.4285043867,1550.7068639574,1563.739097335,1450.9884397122,189765994312.95,15444626013.73
898,ETH,Ethereum,2022-10-29T23:59:59.999Z,2022-10-29T17:53:00.000Z,2022-10-29T00:41:00.000Z,1555.274668616,1619.6984587987,1652.3822187455,1549.9836947253,198208758106.57,21618154774.82
899,USDT,Tether USDt,2022-12-11T23:59:59.999Z,2022-12-11T21:24:00.000Z,2022-12-11T00:00:00.000Z,1.0000334499,1.0000779971,1.0001034062,1.0000334499,65713319159.39,17036610394.34
900,USDT,Tether USDt,2022-09-28T23:59:59.999Z,2022-09-28T13:06:00.000Z,2022-09-28T03:00:00.000Z,0.999978057,0.999976486,1.0000520852,0.999910828,67954608843.38,65738293662.81
901,USDT,Tether USDt,2022-09-09T23:59:59.999Z,2022-09-09T19:41:00.000Z,2022-09-09T01:14:00.000Z,1.0000961468,1.0002350348,1.0003028499,1.0000546167,67562079308.59,70683518130.94
902,BTC,Bitcoin,2023-08-02T23:59:59.999Z,2023-08-02T01:33:00.000Z,2023-08-02T16:56:00.000Z,29704.1468382002,29151.9596891331,29987.9971121967,28946.51037823,566898832325.3,19212655598.47
903,BTC,Bitcoin,2023-06-04T23:59:59.999Z,2023-06-04T22:17:00.000Z,2023-06-04T01:08:00.000Z,27075.1220733877,27119.0671931263,27407.0185695383,26968.2241409056,525920232790.71,9360912318.14
904,BTC,Bitcoin,2023-02-16T23:59:59.999Z,2023-02-16T16:06:00.000Z,2023-02-16T23:55:00.000Z,24307.3501977993,23623.4744808063,25134.1173501961,23602.522501391,455770787833.36,39316664596.38
905,BTC,Bitcoin,2022-12-15T23:59:59.999Z,2022-12-15T00:34:00.000Z,2022-12-15T23:41:00.000Z,17813.6441227018,17364.8649112629,17846.744460573,17322.5900671217,334010450284.36,20964448340.77
906,BNB,BNB,2023-04-22T23:59:59.999Z,2023-04-22T22:28:00.000Z,2023-04-22T01:19:00.000Z,321.6567415496,331.9950823428,332.9909911035,320.3104693816,51746215675.32,670641137.57
907,BNB,BNB,2023-04-09T23:59:59.999Z,2023-04-09T22:33:00.000Z,2023-04-09T08:50:00.000Z,310.6590538355,312.872254586,313.6131606979,309.8845855093,49398327195.37,465627007.13
908,BNB,BNB,2023-04-08T23:59:59.999Z,2023-04-08T17:17:00.000Z,2023-04-08T00:21:00.000Z,310.6653038918,310.6347261608,312.6832632799,310.3880189407,49045109218.98,461767800.59
909,BNB,BNB,2022-11-09T23:59:59.999Z,2022-11-09T00:26:00.000Z,2022-11-09T22:13:00.000Z,327.8196580031,266.8531311753,332.0609975276,261.7302562916,42690010298.04,3191459131.71
910,ETH,Ethereum,2023-07-05T23:59:59.999Z,2023-07-05T01:39:00.000Z,2023-07-05T13:26:00.000Z,1936.7967804558,1910.5880452173,1942.4325022146,1897.1248067709,229686223069.99,6034088075.03
911,ETH,Ethereum,2023-02-24T23:59:59.999Z,2023-02-24T01:20:00.000Z,2023-02-24T16:07:00.000Z,1650.8950917657,1608.3731584143,1661.0913441964,1583.1478663313,196822841716.09,8909129422.93
912,ETH,Ethereum,2022-11-21T23:59:59.999Z,2022-11-21T00:00:00.000Z,2022-11-21T19:47:00.000Z,1142.3957822414,1108.3530462394,1142.3957822414,1084.8573027563,135633447402.59,14080099207.95
913,ETH,Ethereum,2022-10-30T23:59:59.999Z,2022-10-30T07:13:00.000Z,2022-10-30T22:32:00.000Z,1619.6978943521,1590.783325383,1637.0378795847,1579.4851979304,194670301516.91,13930073426.96
914,USDT,Tether USDt,2023-06-23T23:59:59.999Z,2023-06-23T16:03:00.000Z,2023-06-23T10:09:00.000Z,1.0002254432,1.0005655941,1.0013906729,0.9999112464,83244074081.97,31145738920.68
915,USDT,Tether USDt,2023-05-06T23:59:59.999Z,2023-05-06T20:05:00.000Z,2023-05-06T00:49:00.000Z,1.0010159499,1.0018338407,1.0021184521,1.0006857265,82228950652.58,27117468582.65
916,BTC,Bitcoin,2023-07-02T23:59:59.999Z,2023-07-02T22:35:00.000Z,2023-07-02T15:25:00.000Z,30587.2699558779,30620.7702634481,30766.1397466901,30264.018714367,594601955892.83,10533418042.02
917,BTC,Bitcoin,2023-05-30T23:59:59.999Z,2023-05-30T10:38:00.000Z,2023-05-30T16:18:00.000Z,27745.1236032612,27702.3487747796,28044.7597979826,27588.5027657556,537106462875.19,13251081851.39
918,BNB,BNB,2023-03-29T23:59:59.999Z,2023-03-29T08:40:00.000Z,2023-03-29T06:07:00.000Z,313.2275475936,313.8417707077,319.532486248,312.7904179574,49552135789.79,482942200.06
919,BNB,BNB,2023-01-23T23:59:59.999Z,2023-01-23T02:58:00.000Z,2023-01-23T15:01:00.000Z,303.0203107141,305.5040750271,307.4292544704,302.3316999066,48240055474.33,520678637.34
920,BNB,BNB,2022-10-04T23:59:59.999Z,2022-10-04T20:51:00.000Z,2022-10-04T00:59:00.000Z,287.0241821485,296.2984668539,297.9946703359,286.5289635369,47803983107.38,794566055.2
921,ETH,Ethereum,2023-04-30T23:59:59.999Z,2023-04-30T15:42:00.000Z,2023-04-30T23:59:00.000Z,1908.7413045581,1876.9243269741,1938.4179717168,1876.9243269741,225975170377.92,6539641957.29
922,ETH,Ethereum,2023-01-23T23:59:59.999Z,2023-01-23T03:05:00.000Z,2023-01-23T15:01:00.000Z,1628.5508098992,1628.251040897,1641.2181718458,1607.9030710699,199255375047.72,8264507375.29
923,ETH,Ethereum,2022-12-13T23:59:59.999Z,2022-12-13T14:23:00.000Z,2022-12-13T07:23:00.000Z,1274.6625096186,1320.5492376277,1341.4393394293,1258.4724408204,161600715739.48,8812883119.43
924,ETH,Ethereum,2022-10-20T23:59:59.999Z,2022-10-20T14:24:00.000Z,2022-10-20T01:08:00.000Z,1285.6602977072,1283.2009226517,1307.8550604326,1275.3239301137,157030254550.38,9009111996.2
925,ETH,Ethereum,2022-10-17T23:59:59.999Z,2022-10-17T22:22:00.000Z,2022-10-17T03:36:00.000Z,1306.309604668,1331.71360827,1335.6478717731,1297.4472585074,162966939318.2,9401189650.49
926,USDT,Tether USDt,2023-05-20T23:59:59.999Z,2023-05-20T18:03:00.000Z,2023-05-20T12:18:00.000Z,1.0002503886,1.000398771,1.0005782379,1.0000158155,82942140284.88,11851408171.62
927,USDT,Tether USDt,2023-01-09T23:59:59.999Z,2023-01-09T05:38:00.000Z,2023-01-09T16:47:00.000Z,0.9999446333,0.9999994114,1.0000692527,0.9999000959,66272451375.85,31331363114.67
928,USDT,Tether USDt,2022-12-26T23:59:59.999Z,2022-12-26T22:16:00.000Z,2022-12-26T04:04:00.000Z,0.9999343539,0.9999950277,1.0000204759,0.9998944663,66247317684.14,14986560291.36
929,USDT,Tether USDt,2022-11-17T23:59:59.999Z,2022-11-17T10:44:00.000Z,2022-11-17T00:40:00.000Z,0.9992311659,0.9994019011,0.9996447571,0.9992030996,65905244432.14,37744442249.55
930,BTC,Bitcoin,2022-11-26T23:59:59.999Z,2022-11-26T01:29:00.000Z,2022-11-26T22:50:00.000Z,16521.5770249101,16464.2810793656,16666.8629270058,16416.22869026,316404791284.87,18000008764.22
931,BNB,BNB,2023-08-07T23:59:59.999Z,2023-08-07T01:34:00.000Z,2023-08-07T16:21:00.000Z,242.7916845607,241.7974947464,244.3242472536,239.9353712231,37201467454.42,425652308.85
932,BNB,BNB,2023-04-18T23:59:59.999Z,2023-04-18T12:04:00.000Z,2023-04-18T01:29:00.000Z,340.0447649085,343.1934419675,346.4930388083,337.8593122254,53491920586.13,741280407.81
933,ETH,Ethereum,2023-07-14T23:59:59.999Z,2023-07-14T01:07:00.000Z,2023-07-14T20:35:00.000Z,2005.6861152719,1939.3470895149,2026.2049230768,1901.3612502454,233118658512.83,10627449471.12
934,ETH,Ethereum,2023-05-28T23:59:59.999Z,2023-05-28T23:47:00.000Z,2023-05-28T00:19:00.000Z,1831.0986544228,1910.9141581907,1915.7232262948,1825.4672629025,229798912476.57,6359610561.11
935,ETH,Ethereum,2023-01-03T23:59:59.999Z,2023-01-03T06:32:00.000Z,2023-01-03T19:37:00.000Z,1214.7440396322,1214.7788025107,1219.0953729162,1207.4915471113,148657178662.66,3392972130.84
936,ETH,Ethereum,2022-12-14T23:59:59.999Z,2022-12-14T18:41:00.000Z,2022-12-15T01:59:00.000Z,1320.6886290839,1288.5582212778,1346.174482644,1288.5582212778,157685851384.5,8134741960.16
937,ETH,Ethereum,2022-11-09T23:59:59.999Z,2022-11-09T00:34:00.000Z,2022-11-09T23:38:00.000Z,1333.1224783433,1100.169759577,1335.7434699146,1083.2856661926,134632026975.35,38864492427.35
938,ETH,Ethereum,2022-09-09T23:59:59.999Z,2022-09-09T12:45:00.000Z,2022-09-09T00:07:00.000Z,1635.1877577773,1719.0854510646,1735.8098526177,1632.8365512494,210255158289.96,20242323689.87
939,USDT,Tether USDt,2023-02-24T23:59:59.999Z,2023-02-24T11:47:00.000Z,2023-02-24T21:32:00.000Z,1.0001169139,1.0000701414,1.0002265862,1.0000251584,70692707055.2,39747788121.15
940,USDT,Tether USDt,2022-11-29T23:59:59.999Z,2022-11-29T13:36:00.000Z,2022-11-29T03:29:00.000Z,0.9996623961,0.9997441203,0.9997794551,0.9996062326,65345956018.65,31450915066.76
941,USDT,Tether USDt,2022-09-23T23:59:59.999Z,2022-09-23T10:32:00.000Z,2022-09-23T14:21:00.000Z,0.9999941936,0.9999814804,1.0000480416,0.9999462517,67953444671.54,58265731392.11
942,BTC,Bitcoin,2023-08-29T23:59:59.999Z,2023-08-29T16:28:00.000Z,2023-08-29T10:39:00.000Z,26102.4858320026,27727.3930090424,28089.3380271543,25912.6289086749,539882481562.26,29368391711.99
943,BTC,Bitcoin,2023-01-18T23:59:59.999Z,2023-01-18T14:23:00.000Z,2023-01-18T16:47:00.000Z,21161.0508997004,20688.7807298648,21564.5022129631,20541.544548774,398593008037.23,30005625417.91
944,BTC,Bitcoin,2022-12-01T23:59:59.999Z,2022-12-01T13:35:00.000Z,2022-12-01T21:10:00.000Z,17168.0021376253,16967.1336671008,17197.4972534447,16888.3878876144,326142124579.08,22895392882.21
945,ETH,Ethereum,2023-08-09T23:59:59.999Z,2023-08-09T13:01:00.000Z,2023-08-09T19:56:00.000Z,1855.7794639407,1854.2975491247,1869.7365608605,1845.4897170816,222805472557.44,5870081832.81
946,ETH,Ethereum,2023-05-25T23:59:59.999Z,2023-05-25T19:12:00.000Z,2023-05-25T01:29:00.000Z,1799.8451574147,1805.9536832882,1815.9947127958,1763.3651212148,217184216646.79,6321689858.67
947,ETH,Ethereum,2023-02-22T23:59:59.999Z,2023-02-22T00:17:00.000Z,2023-02-22T16:59:00.000Z,1658.1409631127,1643.2317104289,1663.9968552774,1604.8032842494,201088617496.87,9189387004.34
948,ETH,Ethereum,2022-11-30T23:59:59.999Z,2022-11-30T23:28:00.000Z,2022-11-30T00:17:00.000Z,1216.9287110024,1295.6886059154,1302.0387373486,1215.4979290787,158558424120.23,9836925303.83
949,ETH,Ethereum,2022-10-27T23:59:59.999Z,2022-10-27T00:23:00.000Z,2022-10-27T23:17:00.000Z,1566.8413823932,1514.3748569051,1574.4034186478,1510.8167824574,185319902025.23,22813499244.62
950,ETH,Ethereum,2022-10-03T23:59:59.999Z,2022-10-03T17:47:00.000Z,2022-10-03T00:08:00.000Z,1276.1634116504,1323.4392697039,1326.554404493,1271.1509114179,162306742245.52,10153070906.54
951,USDT,Tether USDt,2023-04-02T23:59:59.999Z,2023-04-02T16:39:00.000Z,2023-04-02T15:04:00.000Z,1.0002081919,1.0002369161,1.0006383991,0.9997298633,79712741574.79,21255417928.78
952,USDT,Tether USDt,2023-01-27T23:59:59.999Z,2023-01-27T16:21:00.000Z,2023-01-27T01:05:00.000Z,1.0000875247,1.0001817304,1.0002789702,1.0000554728,67337515831.93,34658058512.22
953,USDT,Tether USDt,2022-10-19T23:59:59.999Z,2022-10-19T08:19:00.000Z,2022-10-19T19:05:00.000Z,1.0001047063,1.0000598546,1.0002097955,1.0000359292,68456657001.31,32767030076.98
954,BTC,Bitcoin,2023-07-24T23:59:59.999Z,2023-07-24T00:26:00.000Z,2023-07-24T15:11:00.000Z,30081.6616445789,29176.9154848326,30093.3942473004,28934.2941602457,567148527546.04,15395817395.41
955,BTC,Bitcoin,2023-04-24T23:59:59.999Z,2023-04-24T01:20:00.000Z,2023-04-24T16:56:00.000Z,27591.7295218905,27525.3394995911,27979.9819006629,27070.8494995525,532766516006.96,17703288330.24
